Date,PTE,period_from,period_until,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
2020-01-14,31,07:30,07:45,,,50.96,,0,50.96,50.96,1
2020-01-14,32,07:45,08:00,,,250.13,,0,250.13,250.13,1
2020-01-14,33,08:00,08:15,,,450.0,,0,450.0,450.0,1
2020-01-14,34,08:15,08:30,*,,369.5,25.0,0,369.5,25.0,2
2020-01-14,35,08:30,08:45,,,29.88,15.81,0,29.88,15.81,2
2020-01-14,36,08:45,09:00,,,32.27,15.81,0,32.27,32.27,1
2020-01-14,37,09:00,09:15,,,32.27,-130.43,0,-130.43,-130.43,-1
2020-01-14,38,09:15,09:30,,,,15.94,0,15.94,15.94,-1
2020-01-14,39,09:30,09:45,,,,18.07,0,18.07,18.07,-1
2020-01-14,40,09:45,10:00,,,,15.94,0,15.94,15.94,-1
2020-01-14,41,10:00,10:15,,,30.66,19.71,0,30.66,13.77,2
2020-01-14,42,10:15,10:30,,,,1.37,0,1.37,1.37,-1
2020-01-14,43,10:30,10:45,,,,13.78,0,13.78,13.78,-1
2020-01-14,44,10:45,11:00,,,,6.64,0,6.64,6.64,-1
2020-01-14,45,11:00,11:15,,,49.1,19.94,0,49.1,13.82,2
2020-01-14,46,11:15,11:30,,,49.1,19.94,0,19.94,19.94,-1
2020-01-14,47,11:30,11:45,,,,23.14,0,23.14,23.14,-1
2020-01-14,48,11:45,12:00,,,,23.14,0,23.14,23.14,-1
2020-01-14,49,12:00,12:15,,,,21.46,0,21.46,21.46,-1
2020-01-14,50,12:15,12:30,,,,22.12,0,22.12,22.12,-1
2020-01-14,51,12:30,12:45,,,,18.46,0,18.46,18.46,-1
2020-01-14,52,12:45,13:00,,,,13.59,0,13.59,13.59,-1
2020-01-14,53,13:00,13:15,,,31.94,16.25,0,31.94,13.8,2
2020-01-14,54,13:15,13:30,,,31.94,23.94,0,31.94,13.79,2
2020-01-14,55,13:30,13:45,,,,22.44,0,22.44,22.44,-1
2020-01-14,56,13:45,14:00,,,,25.39,0,25.39,25.39,-1
2020-01-14,57,14:00,14:15,,,36.45,,0,36.45,36.45,1
2020-01-14,58,14:15,14:30,,,50.94,,0,50.94,50.94,1
2020-01-14,59,14:30,14:45,,,27.94,27.47,0,27.94,13.74,2
2020-01-14,60,14:45,15:00,,,,23.94,0,23.94,23.94,-1
2020-01-14,61,15:00,15:15,,,,8.57,0,8.57,8.57,-1
2020-01-14,62,15:15,15:30,,,27.94,27.44,0,27.94,13.72,2
2020-01-14,63,15:30,15:45,,,,22.42,0,22.42,22.42,-1
2020-01-14,64,15:45,16:00,,,,,0,13.27,13.27,0
2020-01-14,65,16:00,16:15,,,,19.94,0,19.94,19.94,-1
2020-01-14,66,16:15,16:30,,,,12.11,0,12.11,12.11,-1
2020-01-14,67,16:30,16:45,,,,13.87,0,13.87,13.87,-1
2020-01-14,68,16:45,17:00,,,29.93,19.94,0,29.93,29.93,1
2020-01-14,69,17:00,17:15,,,27.94,25.39,0,27.94,13.82,2
2020-01-14,70,17:15,17:30,,,,,0,13.74,13.74,0
2020-01-14,71,17:30,17:45,,,27.94,,0,27.94,27.94,1
2020-01-14,72,17:45,18:00,,,31.51,,0,31.51,31.51,1
2020-01-14,73,18:00,18:15,,,36.45,,0,36.45,36.45,1
2020-01-14,74,18:15,18:30,,,,,0,13.78,13.78,0
2020-01-14,75,18:30,18:45,,,,,0,13.78,13.78,0
2020-01-14,76,18:45,19:00,,,,27.61,0,27.61,27.61,-1
2020-01-14,77,19:00,19:15,,,,27.61,0,27.61,27.61,-1
2020-01-14,78,19:15,19:30,,,,24.99,0,24.99,24.99,-1
2020-01-14,79,19:30,19:45,,,,23.14,0,23.14,23.14,-1
2020-01-14,80,19:45,20:00,,,,19.94,0,19.94,19.94,-1
2020-01-14,81,20:00,20:15,,,27.94,16.92,0,27.94,27.94,1
2020-01-14,82,20:15,20:30,,,29.96,16.92,0,29.96,29.96,1
2020-01-14,83,20:30,20:45,,,31.94,,0,31.94,31.94,1
2020-01-14,84,20:45,21:00,,,,,0,13.82,13.82,0
2020-01-14,85,21:00,21:15,,,36.45,27.47,0,36.45,13.74,2
2020-01-14,86,21:15,21:30,,,29.81,,0,29.81,29.81,1
2020-01-14,87,21:30,21:45,,,,,0,13.81,13.81,0
2020-01-14,88,21:45,22:00,,,,0.59,0,0.59,0.59,-1
2020-01-14,89,22:00,22:15,,,31.94,-29.26,0,31.94,-29.26,2
2020-01-14,90,22:15,22:30,,,33.31,,0,33.31,33.31,1
2020-01-14,91,22:30,22:45,,,35.57,,0,35.57,35.57,1
2020-01-14,92,22:45,23:00,,,48.07,,0,48.07,48.07,1
2020-01-14,93,23:00,23:15,,,32.63,,0,32.63,32.63,1
2020-01-14,94,23:15,23:30,,,27.94,,0,27.94,27.94,1
2020-01-14,95,23:30,23:45,,,27.95,,0,27.95,27.95,1
2020-01-14,96,23:45,00:00,,,27.93,-123.71,0,27.93,-123.71,2
2020-01-15,1,00:00,00:15,,,36.58,-150.03,0,36.58,-150.03,2
2020-01-15,2,00:15,00:30,,,51.15,,0,51.15,51.15,1
2020-01-15,3,00:30,00:45,,,36.58,,0,36.58,36.58,1
2020-01-15,4,00:45,01:00,,,43.65,,0,43.65,43.65,1
2020-01-15,5,01:00,01:15,,,40.44,,0,40.44,40.44,1
2020-01-15,6,01:15,01:30,,,36.58,,0,36.58,36.58,1
2020-01-15,7,01:30,01:45,,,34.01,,0,34.01,34.01,1
2020-01-15,8,01:45,02:00,,,31.14,,0,31.14,31.14,1
2020-01-15,9,02:00,02:15,,,64.14,,0,64.14,64.14,1
2020-01-15,10,02:15,02:30,,,36.77,,0,36.77,36.77,1
2020-01-15,11,02:30,02:45,,,28.23,,0,28.23,28.23,1
2020-01-15,12,02:45,03:00,,,36.58,,0,36.58,36.58,1
2020-01-15,13,03:00,03:15,,,28.23,,0,28.23,28.23,1
2020-01-15,14,03:15,03:30,,,28.15,,0,28.15,28.15,1
2020-01-15,15,03:30,03:45,,,,,0,12.08,12.08,0
2020-01-15,16,03:45,04:00,,,32.15,,0,32.15,32.15,1
2020-01-15,17,04:00,04:15,,,32.15,20.15,0,20.15,20.15,-1
2020-01-15,18,04:15,04:30,,,28.15,,0,28.15,28.15,1
2020-01-15,19,04:30,04:45,,,28.15,,0,28.15,28.15,1
2020-01-15,20,04:45,05:00,,,32.15,,0,32.15,32.15,1
2020-01-15,21,05:00,05:15,,,32.15,1.58,0,1.58,1.58,-1
2020-01-15,22,05:15,05:30,,,,24.15,0,24.15,24.15,-1
2020-01-15,23,05:30,05:45,,,,24.15,0,24.15,24.15,-1
2020-01-15,24,05:45,06:00,,,,21.01,0,21.01,21.01,-1
2020-01-15,25,06:00,06:15,,,50.52,21.01,0,50.52,50.52,1
2020-01-15,26,06:15,06:30,,,27.52,26.92,0,27.95,26.92,2
2020-01-15,27,06:30,06:45,,,,26.4,0,26.4,26.4,-1
2020-01-15,28,06:45,07:00,,,,23.52,0,23.52,23.52,-1
2020-01-15,29,07:00,07:15,,,31.52,22.8,0,31.52,22.8,2
2020-01-15,30,07:15,07:30,,,,19.52,0,19.52,19.52,-1
2020-01-15,31,07:30,07:45,,,38.94,28.39,0,38.94,38.94,1
2020-01-15,32,07:45,08:00,,,100.52,,0,100.52,100.52,1
2020-01-15,33,08:00,08:15,,,249.49,,0,249.49,249.49,1
2020-01-15,34,08:15,08:30,,,32.91,27.19,0,32.91,27.19,2
2020-01-15,35,08:30,08:45,,,36.04,,0,36.04,36.04,1
2020-01-15,36,08:45,09:00,,,27.52,,0,27.52,27.52,1
2020-01-15,37,09:00,09:15,,,32.91,,0,32.91,32.91,1
2020-01-15,38,09:15,09:30,,,27.52,,0,27.52,27.52,1
2020-01-15,39,09:30,09:45,,,27.82,,0,27.82,27.82,1
2020-01-15,40,09:45,10:00,,,,24.43,0,24.43,24.43,-1
2020-01-15,41,10:00,10:15,,,,23.52,0,23.52,23.52,-1
2020-01-15,42,10:15,10:30,,,,23.52,0,23.52,23.52,-1
2020-01-15,43,10:30,10:45,,,,24.03,0,24.03,24.03,-1
2020-01-15,44,10:45,11:00,,,,27.15,0,27.15,27.15,-1
2020-01-15,45,11:00,11:15,,,27.52,26.52,0,27.96,26.52,2
2020-01-15,46,11:15,11:30,,,27.62,26.52,0,27.62,27.62,1
2020-01-15,47,11:30,11:45,,,27.64,,0,27.64,27.64,1
2020-01-15,48,11:45,12:00,,,27.61,,0,27.61,27.61,1
2020-01-15,49,12:00,12:15,,,,,0,27.96,27.96,0
2020-01-15,50,12:15,12:30,,,,19.52,0,19.52,19.52,-1
2020-01-15,51,12:30,12:45,,,,19.52,0,19.52,19.52,-1
2020-01-15,52,12:45,13:00,,,,19.5,0,19.5,19.5,-1
2020-01-15,53,13:00,13:15,,,,-16.82,0,-16.82,-16.82,-1
2020-01-15,54,13:15,13:30,,,27.51,24.64,0,27.94,24.64,2
2020-01-15,55,13:30,13:45,,,,25.16,0,25.16,25.16,-1
2020-01-15,56,13:45,14:00,,,,,0,27.27,27.27,0
2020-01-15,57,14:00,14:15,,,100.52,,0,100.52,100.52,1
2020-01-15,58,14:15,14:30,,,36.17,,0,36.17,36.17,1
2020-01-15,59,14:30,14:45,,,36.04,,0,36.04,36.04,1
2020-01-15,60,14:45,15:00,,,50.52,,0,50.52,50.52,1
2020-01-15,61,15:00,15:15,,,40.6,,0,40.6,40.6,1
2020-01-15,62,15:15,15:30,,,,,0,27.95,27.95,0
2020-01-15,63,15:30,15:45,,,37.56,,0,37.56,37.56,1
2020-01-15,64,15:45,16:00,,,50.52,,0,50.52,50.52,1
2020-01-15,65,16:00,16:15,,,31.02,27.54,0,31.02,27.54,2
2020-01-15,66,16:15,16:30,,,113.38,,0,113.38,113.38,1
2020-01-15,67,16:30,16:45,,,249.49,,0,249.49,249.49,1
2020-01-15,68,16:45,17:00,,,249.49,,0,249.49,249.49,1
2020-01-15,69,17:00,17:15,,,348.74,,0,348.74,348.74,1
2020-01-15,70,17:15,17:30,*,,383.61,,0,383.61,383.61,1
2020-01-15,71,17:30,17:45,*,,248.74,26.55,0,26.55,26.55,-1
2020-01-15,72,17:45,18:00,,,41.69,28.38,0,41.69,27.95,2
2020-01-15,73,18:00,18:15,,,450.0,,0,450.0,450.0,1
2020-01-15,74,18:15,18:30,,,450.0,23.52,0,23.52,23.52,-1
2020-01-15,75,18:30,18:45,,,,22.8,0,22.8,22.8,-1
2020-01-15,76,18:45,19:00,,,,-12.24,0,-12.24,-12.24,-1
2020-01-15,77,19:00,19:15,,,71.76,-12.24,0,71.76,71.76,1
2020-01-15,78,19:15,19:30,,,,,0,27.95,27.95,0
2020-01-15,79,19:30,19:45,,,,,0,27.95,27.95,0
2020-01-15,80,19:45,20:00,,,,,0,27.95,27.95,0
2020-01-15,81,20:00,20:15,,,,,0,27.95,27.95,0
2020-01-15,82,20:15,20:30,,,,,0,19.19,19.19,0
2020-01-15,83,20:30,20:45,,,,,0,19.19,19.19,0
2020-01-15,84,20:45,21:00,,,,,0,19.19,19.19,0
2020-01-15,85,21:00,21:15,,,,,0,18.32,18.32,0
2020-01-15,86,21:15,21:30,,,,,0,19.19,19.19,0
2020-01-15,87,21:30,21:45,,,,,0,19.19,19.19,0
2020-01-15,88,21:45,22:00,,,,,0,19.19,19.19,0
2020-01-15,89,22:00,22:15,,,,,0,18.58,18.58,0
2020-01-15,90,22:15,22:30,,,,23.52,0,23.52,23.52,-1
2020-01-15,91,22:30,22:45,,,,19.52,0,19.52,19.52,-1
2020-01-15,92,22:45,23:00,,,,18.02,0,18.02,18.02,-1
2020-01-15,93,23:00,23:15,,,36.04,19.52,0,36.04,19.52,2
2020-01-15,94,23:15,23:30,,,36.04,24.65,0,36.04,24.65,-1
2020-01-15,95,23:30,23:45,,,,24.41,0,24.41,24.41,-1
2020-01-15,96,23:45,00:00,,,,19.52,0,19.52,19.52,-1
2020-01-16,1,00:00,00:15,,,,5.66,0,5.66,5.66,-1
2020-01-16,2,00:15,00:30,,,,23.28,0,23.28,23.28,-1
2020-01-16,3,00:30,00:45,,,,,0,12.99,12.99,0
2020-01-16,4,00:45,01:00,,,,16.0,0,16.0,16.0,-1
2020-01-16,5,01:00,01:15,,,28.17,-66.45,0,28.17,-66.45,2
2020-01-16,6,01:15,01:30,,,33.06,-66.45,0,33.06,33.06,1
2020-01-16,7,01:30,01:45,,,33.06,25.85,0,25.85,25.85,-1
2020-01-16,8,01:45,02:00,,,,16.0,0,16.0,16.0,-1
2020-01-16,9,02:00,02:15,,,31.28,23.28,0,31.28,31.28,1
2020-01-16,10,02:15,02:30,,,34.4,,0,34.4,34.4,1
2020-01-16,11,02:30,02:45,,,31.9,,0,31.9,31.9,1
2020-01-16,12,02:45,03:00,,,,,0,26.48,26.48,0
2020-01-16,13,03:00,03:15,,,35.69,24.7,0,35.69,24.7,2
2020-01-16,14,03:15,03:30,,,35.69,,0,35.69,35.69,1
2020-01-16,15,03:30,03:45,,,26.86,,0,26.86,26.86,1
2020-01-16,16,03:45,04:00,,,26.85,,0,26.85,26.85,1
2020-01-16,17,04:00,04:15,,,31.28,26.05,0,31.28,26.05,2
2020-01-16,18,04:15,04:30,,,27.28,25.3,0,27.28,13.03,2
2020-01-16,19,04:30,04:45,,,35.69,25.3,0,35.69,35.69,1
2020-01-16,20,04:45,05:00,,,28.29,24.19,0,28.29,24.19,2
2020-01-16,21,05:00,05:15,,,28.29,-58.24,0,-58.24,-58.24,-1
2020-01-16,22,05:15,05:30,,,,19.4,0,19.4,19.4,-1
2020-01-16,23,05:30,05:45,,,27.28,23.62,0,27.28,23.62,2
2020-01-16,24,05:45,06:00,,,28.17,23.28,0,28.17,23.28,2
2020-01-16,25,06:00,06:15,,,,20.19,0,20.19,20.19,-1
2020-01-16,26,06:15,06:30,,,,26.71,0,26.71,26.71,-1
2020-01-16,27,06:30,06:45,,,247.98,,0,247.98,247.98,1
2020-01-16,28,06:45,07:00,,,247.98,,0,247.98,247.98,1
2020-01-16,29,07:00,07:15,,,247.98,22.21,0,22.21,22.21,-1
2020-01-16,30,07:15,07:30,,,32.44,,0,32.44,32.44,1
2020-01-16,31,07:30,07:45,,,35.65,,0,35.65,35.65,1
2020-01-16,32,07:45,08:00,,,247.98,,0,247.98,247.98,1
2020-01-16,33,08:00,08:15,,,35.65,24.25,0,37.65,24.25,2
2020-01-16,34,08:15,08:30,,,,,0,37.62,37.62,0
2020-01-16,35,08:30,08:45,,,,,0,37.6,37.6,0
2020-01-16,36,08:45,09:00,,,29.33,,0,29.33,29.33,1
2020-01-16,37,09:00,09:15,,,49.72,,0,49.72,49.72,1
2020-01-16,38,09:15,09:30,,,30.72,,0,30.72,30.72,1
2020-01-16,39,09:30,09:45,,,,,0,26.57,26.57,0
2020-01-16,40,09:45,10:00,,,,,0,26.56,26.56,0
2020-01-16,41,10:00,10:15,,,28.48,,0,28.48,28.48,1
2020-01-16,42,10:15,10:30,,,27.22,,0,27.22,27.22,1
2020-01-16,43,10:30,10:45,,,,26.39,0,26.39,26.39,-1
2020-01-16,44,10:45,11:00,,,,14.72,0,14.72,14.72,-1
2020-01-16,45,11:00,11:15,,,26.72,14.72,0,26.72,26.72,1
2020-01-16,46,11:15,11:30,,,,,0,27.26,27.26,0
2020-01-16,47,11:30,11:45,,,,24.87,0,24.87,24.87,-1
2020-01-16,48,11:45,12:00,,,,18.72,0,18.72,18.72,-1
2020-01-16,49,12:00,12:15,,,30.52,18.72,0,30.52,30.52,1
2020-01-16,50,12:15,12:30,,,26.72,,0,26.72,26.72,1
2020-01-16,51,12:30,12:45,,,,26.32,0,26.32,26.32,-1
2020-01-16,52,12:45,13:00,,,,16.78,0,16.78,16.78,-1
2020-01-16,53,13:00,13:15,,,,14.72,0,14.72,14.72,-1
2020-01-16,54,13:15,13:30,,,,17.01,0,17.01,17.01,-1
2020-01-16,55,13:30,13:45,,,,19.15,0,19.15,19.15,-1
2020-01-16,56,13:45,14:00,,,,18.72,0,18.72,18.72,-1
2020-01-16,57,14:00,14:15,,,30.72,18.72,0,30.72,30.72,1
2020-01-16,58,14:15,14:30,,,49.72,18.72,0,49.72,49.72,1
2020-01-16,59,14:30,14:45,,,247.98,,0,247.98,247.98,1
2020-01-16,60,14:45,15:00,,,49.72,,0,49.72,49.72,1
2020-01-16,61,15:00,15:15,,,26.72,24.76,0,26.72,24.76,2
2020-01-16,62,15:15,15:30,,,30.72,24.76,0,30.72,30.72,1
2020-01-16,63,15:30,15:45,,,247.98,,0,247.98,247.98,1
2020-01-16,64,15:45,16:00,,,55.53,,0,55.53,55.53,1
2020-01-16,65,16:00,16:15,,,64.05,,0,64.05,64.05,1
2020-01-16,66,16:15,16:30,,,28.75,,0,28.75,28.75,1
2020-01-16,67,16:30,16:45,,,26.72,,0,26.72,26.72,1
2020-01-16,68,16:45,17:00,,,26.72,,0,26.72,26.72,1
2020-01-16,69,17:00,17:15,,,,-3.8,0,-3.8,-3.8,-1
2020-01-16,70,17:15,17:30,,,26.72,-3.8,0,26.72,26.72,1
2020-01-16,71,17:30,17:45,,,30.72,,0,30.72,30.72,1
2020-01-16,72,17:45,18:00,,,27.19,,0,27.19,27.19,1
2020-01-16,73,18:00,18:15,,,,18.72,0,18.72,18.72,-1
2020-01-16,74,18:15,18:30,,,,23.03,0,23.03,23.03,-1
2020-01-16,75,18:30,18:45,,,,14.72,0,14.72,14.72,-1
2020-01-16,76,18:45,19:00,,,,14.72,0,14.72,14.72,-1
2020-01-16,77,19:00,19:15,,,100.01,14.72,0,100.01,100.01,1
2020-01-16,78,19:15,19:30,,,78.86,,0,78.86,78.86,1
2020-01-16,79,19:30,19:45,,,26.72,,0,26.72,26.72,1
2020-01-16,80,19:45,20:00,,,,,0,27.07,27.07,0
2020-01-16,81,20:00,20:15,,,100.01,,0,100.01,100.01,1
2020-01-16,82,20:15,20:30,,,43.95,,0,43.95,43.95,1
2020-01-16,83,20:30,20:45,,,26.72,,0,26.72,26.72,1
2020-01-16,84,20:45,21:00,,,,,0,27.07,27.07,0
2020-01-16,85,21:00,21:15,,,34.57,,0,34.57,34.57,1
2020-01-16,86,21:15,21:30,,,28.44,,0,28.44,28.44,1
2020-01-16,87,21:30,21:45,,,,,0,26.88,26.88,0
2020-01-16,88,21:45,22:00,,,,12.53,0,12.53,12.53,-1
2020-01-16,89,22:00,22:15,,,,-0.99,0,-0.99,-0.99,-1
2020-01-16,90,22:15,22:30,,,,20.81,0,20.81,20.81,-1
2020-01-16,91,22:30,22:45,,,,10.03,0,10.03,10.03,-1
2020-01-16,92,22:45,23:00,,,,-0.36,0,-0.36,-0.36,-1
2020-01-16,93,23:00,23:15,,,35.65,-0.36,0,35.65,35.65,1
2020-01-16,94,23:15,23:30,,,26.72,,0,26.72,26.72,1
2020-01-16,95,23:30,23:45,,,,,0,26.36,26.36,0
2020-01-16,96,23:45,00:00,,,,21.23,0,21.23,21.23,-1
2020-01-17,1,00:00,00:15,,,,-142.64,0,-142.64,-142.64,-1
2020-01-17,2,00:15,00:30,,,,,0,26.47,26.47,0
2020-01-17,3,00:30,00:45,,,,,0,26.5,26.5,0
2020-01-17,4,00:45,01:00,,,,,0,26.63,26.63,0
2020-01-17,5,01:00,01:15,,,27.12,,0,27.12,27.12,1
2020-01-17,6,01:15,01:30,,,27.12,,0,27.12,27.12,1
2020-01-17,7,01:30,01:45,,,,26.02,0,26.02,26.02,-1
2020-01-17,8,01:45,02:00,,,,23.12,0,23.12,23.12,-1
2020-01-17,9,02:00,02:15,,,40.29,25.0,0,40.29,40.29,1
2020-01-17,10,02:15,02:30,,,36.09,,0,36.09,36.09,1
2020-01-17,11,02:30,02:45,,,26.81,,0,26.81,26.81,1
2020-01-17,12,02:45,03:00,,,,,0,26.44,26.44,0
2020-01-17,13,03:00,03:15,,,31.12,,0,31.12,31.12,1
2020-01-17,14,03:15,03:30,,,28.0,,0,28.0,28.0,1
2020-01-17,15,03:30,03:45,,,,,0,26.41,26.41,0
2020-01-17,16,03:45,04:00,,,,,0,26.37,26.37,0
2020-01-17,17,04:00,04:15,,,,,0,26.47,26.47,0
2020-01-17,18,04:15,04:30,,,,,0,26.47,26.47,0
2020-01-17,19,04:30,04:45,,,36.06,,0,36.06,36.06,1
2020-01-17,20,04:45,05:00,,,36.06,,0,36.06,36.06,1
2020-01-17,21,05:00,05:15,,,26.98,,0,26.98,26.98,1
2020-01-17,22,05:15,05:30,,,,,0,26.48,26.48,0
2020-01-17,23,05:30,05:45,,,29.06,,0,29.06,29.06,1
2020-01-17,24,05:45,06:00,,,45.98,,0,45.98,45.98,1
2020-01-17,25,06:00,06:15,,,26.96,-32.78,0,-32.78,-32.78,-1
2020-01-17,26,06:15,06:30,,,,15.64,0,15.64,15.64,-1
2020-01-17,27,06:30,06:45,,,27.64,15.64,0,27.64,27.64,1
2020-01-17,28,06:45,07:00,,,63.81,,0,63.81,63.81,1
2020-01-17,29,07:00,07:15,,,63.81,-129.81,0,-129.81,-129.81,-1
2020-01-17,30,07:15,07:30,,,,21.63,0,21.63,21.63,-1
2020-01-17,31,07:30,07:45,,,248.21,21.63,0,248.21,248.21,1
2020-01-17,32,07:45,08:00,,,248.21,,0,248.21,248.21,1
2020-01-17,33,08:00,08:15,,,248.21,22.29,0,22.29,22.29,-1
2020-01-17,34,08:15,08:30,,,,,0,28.21,28.21,0
2020-01-17,35,08:30,08:45,,,,,0,28.2,28.2,0
2020-01-17,36,08:45,09:00,,,36.19,,0,36.19,36.19,1
2020-01-17,37,09:00,09:15,,,248.21,,0,248.21,248.21,1
2020-01-17,38,09:15,09:30,,,248.21,,0,248.21,248.21,1
2020-01-17,39,09:30,09:45,,,248.21,,0,248.21,248.21,1
2020-01-17,40,09:45,10:00,,,248.21,,0,248.21,248.21,1
2020-01-17,41,10:00,10:15,,,32.56,25.88,0,32.56,25.88,2
2020-01-17,42,10:15,10:30,,,50.64,25.88,0,50.64,50.64,1
2020-01-17,43,10:30,10:45,,,248.21,,0,248.21,248.21,1
2020-01-17,44,10:45,11:00,,,71.6,,0,71.6,71.6,1
2020-01-17,45,11:00,11:15,,,71.55,27.29,0,27.29,27.29,-1
2020-01-17,46,11:15,11:30,,,35.03,27.29,0,35.03,35.03,1
2020-01-17,47,11:30,11:45,,,32.53,,0,32.53,32.53,1
2020-01-17,48,11:45,12:00,,,35.03,,0,35.03,35.03,1
2020-01-17,49,12:00,12:15,,,31.64,,0,31.64,31.64,1
2020-01-17,50,12:15,12:30,,,,25.88,0,25.88,25.88,-1
2020-01-17,51,12:30,12:45,,,27.64,24.38,0,27.64,27.64,1
2020-01-17,52,12:45,13:00,,,31.64,,0,31.64,31.64,1
2020-01-17,53,13:00,13:15,,,248.21,,0,248.21,248.21,1
2020-01-17,54,13:15,13:30,,,36.19,25.88,0,36.19,25.88,2
2020-01-17,55,13:30,13:45,,,,24.38,0,24.38,24.38,-1
2020-01-17,56,13:45,14:00,,,,26.63,0,26.63,26.63,-1
2020-01-17,57,14:00,14:15,,,29.32,26.63,0,29.32,29.32,1
2020-01-17,58,14:15,14:30,,,,,0,28.3,28.3,0
2020-01-17,59,14:30,14:45,,,,,0,28.32,28.32,0
2020-01-17,60,14:45,15:00,,,,19.68,0,19.68,19.68,-1
2020-01-17,61,15:00,15:15,,,,23.64,0,23.64,23.64,-1
2020-01-17,62,15:15,15:30,,,,23.64,0,23.64,23.64,-1
2020-01-17,63,15:30,15:45,,,,-11.72,0,-11.72,-11.72,-1
2020-01-17,64,15:45,16:00,,,,15.64,0,15.64,15.64,-1
2020-01-17,65,16:00,16:15,,,,-100.14,0,-100.14,-100.14,-1
2020-01-17,66,16:15,16:30,,,,-100.14,0,-100.14,-100.14,-1
2020-01-17,67,16:30,16:45,,,,-65.71,0,-65.71,-65.71,-1
2020-01-17,68,16:45,17:00,,,,17.03,0,17.03,17.03,-1
2020-01-17,69,17:00,17:15,,,,-124.37,0,-124.37,-124.37,-1
2020-01-17,70,17:15,17:30,,,,27.19,0,27.19,27.19,-1
2020-01-17,71,17:30,17:45,,,,,0,28.32,28.32,0
2020-01-17,72,17:45,18:00,,,,,0,28.32,28.32,0
2020-01-17,73,18:00,18:15,,,27.64,,0,27.64,27.64,1
2020-01-17,74,18:15,18:30,,,,0.73,0,0.73,0.73,-1
2020-01-17,75,18:30,18:45,,,,-10.56,0,-10.56,-10.56,-1
2020-01-17,76,18:45,19:00,,,,-4.45,0,-4.45,-4.45,-1
2020-01-17,77,19:00,19:15,,,,23.64,0,23.64,23.64,-1
2020-01-17,78,19:15,19:30,,,,-17.09,0,-17.09,-17.09,-1
2020-01-17,79,19:30,19:45,,,,15.64,0,15.64,15.64,-1
2020-01-17,80,19:45,20:00,,,,15.64,0,15.64,15.64,-1
2020-01-17,81,20:00,20:15,,,29.24,21.64,0,29.24,21.64,2
2020-01-17,82,20:15,20:30,,,29.24,0.73,0,0.73,0.73,-1
2020-01-17,83,20:30,20:45,,,,-10.63,0,-10.63,-10.63,-1
2020-01-17,84,20:45,21:00,,,,-45.61,0,-45.61,-45.61,-1
2020-01-17,85,21:00,21:15,,,,0.79,0,0.79,0.79,-1
2020-01-17,86,21:15,21:30,,,,16.94,0,16.94,16.94,-1
2020-01-17,87,21:30,21:45,,,,0.73,0,0.73,0.73,-1
2020-01-17,88,21:45,22:00,,,,-5.11,0,-5.11,-5.11,-1
2020-01-17,89,22:00,22:15,,,36.19,16.66,0,36.19,16.66,2
2020-01-17,90,22:15,22:30,,,36.19,21.86,0,21.86,21.86,-1
2020-01-17,91,22:30,22:45,,,,-5.14,0,-5.14,-5.14,-1
2020-01-17,92,22:45,23:00,,,,14.08,0,14.08,14.08,-1
2020-01-17,93,23:00,23:15,,,36.19,15.64,0,36.19,15.64,2
2020-01-17,94,23:15,23:30,,,26.84,19.64,0,19.64,19.64,-1
2020-01-17,95,23:30,23:45,,,,10.54,0,10.54,10.54,-1
2020-01-17,96,23:45,00:00,,,,-10.17,0,-10.17,-10.17,-1
2020-01-18,1,00:00,00:15,,,66.89,-142.66,0,66.89,-142.66,2
2020-01-18,2,00:15,00:30,,,100.0,-142.66,0,100.0,100.0,1
2020-01-18,3,00:30,00:45,,,35.51,,0,35.51,35.51,1
2020-01-18,4,00:45,01:00,,,28.38,24.48,0,24.48,24.48,-1
2020-01-18,5,01:00,01:15,,,,,0,13.13,13.13,0
2020-01-18,6,01:15,01:30,,,,,0,13.14,13.14,0
2020-01-18,7,01:30,01:45,,,,,0,13.17,13.17,0
2020-01-18,8,01:45,02:00,,,,19.65,0,19.65,19.65,-1
2020-01-18,9,02:00,02:15,,,,4.7,0,4.7,4.7,-1
2020-01-18,10,02:15,02:30,,,,19.41,0,19.41,19.41,-1
2020-01-18,11,02:30,02:45,,,,19.41,0,19.41,19.41,-1
2020-01-18,12,02:45,03:00,,,,0.56,0,0.56,0.56,-1
2020-01-18,13,03:00,03:15,,,,-20.26,0,-20.26,-20.26,-1
2020-01-18,14,03:15,03:30,,,,-20.28,0,-20.28,-20.28,-1
2020-01-18,15,03:30,03:45,,,,23.38,0,23.38,23.38,-1
2020-01-18,16,03:45,04:00,,,,5.27,0,5.27,5.27,-1
2020-01-18,17,04:00,04:15,,,,-5.95,0,-5.95,-5.95,-1
2020-01-18,18,04:15,04:30,,,,-22.09,0,-22.09,-22.09,-1
2020-01-18,19,04:30,04:45,,,,1.3,0,1.3,1.3,-1
2020-01-18,20,04:45,05:00,,,,13.56,0,13.56,13.56,-1
2020-01-18,21,05:00,05:15,,,,26.0,0,26.0,26.0,-1
2020-01-18,22,05:15,05:30,,,,,0,13.09,13.09,0
2020-01-18,23,05:30,05:45,,,,,0,13.0,13.0,0
2020-01-18,24,05:45,06:00,,,,,0,13.0,13.0,0
